,term,variable,value,p,padj
779,KEGG_MM_ALDOSTERONE_SYNTHESIS_AND_SECRETION,6,0.012877530835891432,0.012877530835891432,0.015324736880350505
820,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,6,1.1010214353359698e-05,1.1010214353359698e-05,1.3870289566244151e-05
824,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,6,0.0014626132364683243,0.0014626132364683243,0.006417588690626321
840,KEGG_MM_METABOLIC_PATHWAYS,6,0.02605887069444614,0.02605887069444614,0.03109707973712814
842,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,6,0.03298398310840691,0.03298398310840691,0.040756071082226925
865,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,6,0.005535164345292429,0.005535164345292429,0.025501292876525833
868,KEGG_MM_PURINE_METABOLISM,6,0.0071853718005003234,0.0071853718005003234,0.03286925398101212
1059,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,8,0.005800159825307823,0.005800159825307823,0.020900017247617576
1074,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,8,0.003366908923487906,0.003366908923487906,0.011738682462971347
1107,KEGG_MM_NUCLEOTIDE_METABOLISM,8,3.0315945819004016e-08,3.0315945819004016e-08,6.507083212398532e-08
1126,KEGG_MM_PURINE_METABOLISM,8,0.000743807384501185,0.000743807384501185,0.0012380793883955208
1127,KEGG_MM_PYRIMIDINE_METABOLISM,8,0.00022904965842784712,0.00022904965842784712,0.0006142911837254112
1129,KEGG_MM_RNA_DEGRADATION,8,0.0006717480657654171,0.0006717480657654171,0.002268468599050754
1163,KEGG_MM_AMPK_SIGNALING_PATHWAY,9,1.3377521199162012e-08,1.3377521199162012e-08,1.7938671878294174e-08
1164,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,9,7.990360147362606e-05,7.990360147362606e-05,0.00010895945655494463
1165,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,9,0.0002768878031115038,0.0002768878031115038,0.001152210535528516
1170,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,9,0.005157230098289891,0.005157230098289891,0.007122940928044923
1172,KEGG_MM_ARGININE_BIOSYNTHESIS,9,0.0009680027927676517,0.0009680027927676517,0.004041176707670778
1174,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,9,0.001875491696339264,0.001875491696339264,0.007729662262867893
1177,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,9,0.004703650831972515,0.004703650831972515,0.006448150449781663
1182,KEGG_MM_CARBON_METABOLISM,9,0.0059943859386157,0.0059943859386157,0.008029862783815424
1184,KEGG_MM_CHOLESTEROL_METABOLISM,9,9.624957912800123e-05,9.624957912800123e-05,0.00012566999703959676
1188,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,9,0.03296921760666141,0.03296921760666141,0.04287327692801736
1190,KEGG_MM_ESTROGEN_SIGNALING_PATHWAY,9,0.00638434134486164,0.00638434134486164,0.00835273867634028
1192,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,9,0.0012370257557827182,0.0012370257557827182,0.001602171912610147
1193,KEGG_MM_FATTY_ACID_DEGRADATION,9,1.616348977230179e-05,1.616348977230179e-05,2.091364273447273e-05
1194,KEGG_MM_FATTY_ACID_METABOLISM,9,4.158640315930768e-06,4.158640315930768e-06,1.78821533585023e-05
1200,KEGG_MM_GLUTATHIONE_METABOLISM,9,0.005054057056847175,0.005054057056847175,0.006619018886632341
1201,KEGG_MM_GLYCEROLIPID_METABOLISM,9,9.93679310018312e-06,9.93679310018312e-06,1.305342474463974e-05
1202,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,9,0.007464446090134292,0.007464446090134292,0.00996804912657685
1220,KEGG_MM_INSULIN_SIGNALING_PATHWAY,9,1.0023493046281608e-05,1.0023493046281608e-05,1.476062332157908e-05
1224,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,9,0.0023978015308490043,0.0023978015308490043,0.00351495906226729
1227,KEGG_MM_METABOLIC_PATHWAYS,9,6.011974818784932e-18,6.011974818784932e-18,8.793024394821498e-18
1228,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,9,8.051171420937777e-05,8.051171420937777e-05,0.0003156842289668612
1235,KEGG_MM_NITROGEN_METABOLISM,9,0.00019700934597204208,0.00019700934597204208,0.000777192832733744
1239,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,9,0.009203215615802281,0.009203215615802281,0.01382089423094871
1241,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,9,0.004291668824424863,0.004291668824424863,0.01623534540618203
1254,KEGG_MM_PROPANOATE_METABOLISM,9,1.4920175984087864e-05,1.4920175984087864e-05,5.9039960182433564e-05
1257,KEGG_MM_PYRUVATE_METABOLISM,9,0.0005395249683294028,0.0005395249683294028,0.0007623080056351913
1261,KEGG_MM_RETINOL_METABOLISM,9,3.849466863711809e-05,3.849466863711809e-05,0.00015665022883874555
1266,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,9,0.02194481732298118,0.02194481732298118,0.030703703195928116
1269,KEGG_MM_SULFUR_METABOLISM,9,0.026469162706910562,0.026469162706910562,0.0369137512345023
1276,KEGG_MM_THYROID_HORMONE_SYNTHESIS,9,0.018493705591691743,0.018493705591691743,0.026625982380895478
1278,KEGG_MM_TRYPTOPHAN_METABOLISM,9,8.051171420937777e-05,8.051171420937777e-05,0.00011565713956580994
1279,KEGG_MM_TYROSINE_METABOLISM,9,0.0033896309510308632,0.0033896309510308632,0.004863875335739503
1282,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,9,9.93679310018312e-06,9.93679310018312e-06,3.9808891612534864e-05
1285,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,9,0.00853637536946497,0.00853637536946497,0.012167872073602001
1286,KEGG_MM_BETA-ALANINE_METABOLISM,9,0.006322310451587819,0.006322310451587819,0.025407415833483757
1287,KEGG_MM_CAMP_SIGNALING_PATHWAY,9,0.0003828386680576094,0.0003828386680576094,0.001543318380607238
