,term,variable,value,p,padj
1230,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5,0.023048095450544537,0.023048095450544537,0.0239636501921033
1236,KEGG_MM_NUCLEOTIDE_METABOLISM,5,0.02306809726554267,0.02306809726554267,0.024025942134700152
1238,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5,0.014828484349311857,0.014828484349311857,0.018636216238592355
1253,KEGG_MM_PROLACTIN_SIGNALING_PATHWAY,5,0.022771342370770303,0.022771342370770303,0.023419729112534836
1258,KEGG_MM_RNA_DEGRADATION,5,0.00019764354226877302,0.00019764354226877302,0.00025550768599671015
1267,KEGG_MM_STEROID_BIOSYNTHESIS,5,7.402092797840783e-05,7.402092797840783e-05,9.283458050625316e-05
1271,KEGG_MM_TNF_SIGNALING_PATHWAY,5,0.011062339524810061,0.011062339524810061,0.011683383147255538
1273,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5,1.4382626684318472e-06,1.4382626684318472e-06,1.7270627521196251e-06
1275,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,5,0.04048558126754888,0.04048558126754888,0.04851822147922579
1291,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,6,0.005100728079502486,0.005100728079502486,0.00605648580643096
1296,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,6,0.003027298113865757,0.003027298113865757,0.0031639469870610865
1298,KEGG_MM_APELIN_SIGNALING_PATHWAY,6,0.015635485506058897,0.015635485506058897,0.01636018935338492
1301,KEGG_MM_ARGININE_BIOSYNTHESIS,6,0.03864696087096531,0.03864696087096531,0.04050865428494681
1305,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,6,0.0029029771591826434,0.0029029771591826434,0.003581131659483507
1311,KEGG_MM_CARBON_METABOLISM,6,0.00020643183555682382,0.00020643183555682382,0.00021713214619430626
1312,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,6,1.010842967857044e-05,1.010842967857044e-05,1.0638592074299658e-05
1325,KEGG_MM_FOXO_SIGNALING_PATHWAY,6,0.00013938632749339067,0.00013938632749339067,0.00041471450980735345
1326,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,6,0.0003572672465865441,0.0003572672465865441,0.001061224748906741
1327,KEGG_MM_GALACTOSE_METABOLISM,6,1.975696903213297e-05,1.975696903213297e-05,5.858963230218743e-05
1329,KEGG_MM_GLUTATHIONE_METABOLISM,6,0.005922129961488128,0.005922129961488128,0.017504691833793058
1333,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,6,0.00020851095384763916,0.00020851095384763916,0.0006113162055987602
1344,KEGG_MM_HIF-1_SIGNALING_PATHWAY,6,2.837952092572732e-10,2.837952092572732e-10,8.161371782143875e-10
1356,KEGG_MM_METABOLIC_PATHWAYS,6,0.002122350235178316,0.002122350235178316,0.006666025260403545
1362,KEGG_MM_NEOMYCIN_KANAMYCIN_AND_GENTAMICIN_BIOSYNTHESIS,6,0.013401479220226097,0.013401479220226097,0.04158603345657789
1375,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,6,0.007720259086007005,0.007720259086007005,0.0233939394451823
1386,KEGG_MM_PYRUVATE_METABOLISM,6,0.006124601789410455,0.006124601789410455,0.015961083451190884
1395,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,6,0.00877401439991782,0.00877401439991782,0.022318126769368424
1404,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,6,0.006085119891567505,0.006085119891567505,0.01505441989612454
1418,KEGG_MM_MTOR_SIGNALING_PATHWAY,6,0.002728493941564088,0.002728493941564088,0.007675482957110191
1422,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,7,0.016392616237958766,0.016392616237958766,0.04582827387887543
1432,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,7,0.017162534858052678,0.017162534858052678,0.04653984677724195
1433,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,7,0.005152212564335765,0.005152212564335765,0.026738206583880438
1435,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,7,7.391656203214472e-06,7.391656203214472e-06,1.983555884547598e-05
1441,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,7,0.005228179701843631,0.005228179701843631,0.016652720531798233
1452,KEGG_MM_FATTY_ACID_METABOLISM,7,1.2815683158208406e-05,1.2815683158208406e-05,4.872657638678817e-05
1459,KEGG_MM_GLYCEROLIPID_METABOLISM,7,0.0021731306246939317,0.0021731306246939317,0.008092111150922145
1460,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,7,2.013137873827634e-08,2.013137873827634e-08,9.204372152234701e-08
1470,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,7,1.1986750155040543e-05,1.1986750155040543e-05,5.358433361386936e-05
1485,KEGG_MM_METABOLIC_PATHWAYS,7,0.00010149786345994723,0.00010149786345994723,0.00042139112967509127
1488,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,7,6.661837413796822e-08,6.661837413796822e-08,2.746867207606635e-07
1496,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,7,0.00012816939161843551,0.00012816939161843551,0.0005143864916953212
1508,KEGG_MM_PHOSPHONATE_AND_PHOSPHINATE_METABOLISM,7,0.014066486226693325,0.014066486226693325,0.04669866567170615
1525,KEGG_MM_STEROID_BIOSYNTHESIS,7,3.493440128057012e-08,3.493440128057012e-08,1.1246261802622039e-07
1531,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,7,2.8495019278007365e-07,2.8495019278007365e-07,9.565428404476078e-07
1541,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,7,1.963238481113699e-06,1.963238481113699e-06,6.9250169861159e-06
1627,KEGG_MM_OXYTOCIN_SIGNALING_PATHWAY,8,0.02542560939481278,0.02542560939481278,0.038947116681112705
1662,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,8,0.009818805712774692,0.009818805712774692,0.015875347463984866
1675,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,8,0.0027889477521870205,0.0027889477521870205,0.025829946874101326
