,term,variable,value,p,padj
328,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,10,6.139366989203074e-05,6.139366989203074e-05,0.0001175789690615138
338,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,10,0.0002399715389376492,0.0002399715389376492,0.0003450546172941039
356,KEGG_MM_RAP1_SIGNALING_PATHWAY,10,0.0001666683476009498,0.0001666683476009498,0.0002711739060966805
357,KEGG_MM_RAS_SIGNALING_PATHWAY,10,0.003290913803911539,0.003290913803911539,0.004596589582261592
362,KEGG_MM_SPHINGOLIPID_SIGNALING_PATHWAY,10,0.03623379511275081,0.03623379511275081,0.040220180684467095
368,KEGG_MM_TNF_SIGNALING_PATHWAY,10,0.00988942624604091,0.00988942624604091,0.02076779511668591
441,KEGG_MM_HIF-1_SIGNALING_PATHWAY,11,0.011488160632797168,0.011488160632797168,0.03073721200419509
444,KEGG_MM_IL-17_SIGNALING_PATHWAY,11,0.0006464393555092341,0.0006464393555092341,0.00115248714318823
447,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,11,0.0001436673715394865,0.0001436673715394865,0.00024181106523794282
457,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,11,0.0016128687220644195,0.0016128687220644195,0.002612413374034387
458,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,11,0.0019518289650366115,0.0019518289650366115,0.0025160621776274946
467,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,11,0.0053054728717780684,0.0053054728717780684,0.011902713051467317
494,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,11,0.019570375349140565,0.019570375349140565,0.02183082018563796
573,KEGG_MM_IL-17_SIGNALING_PATHWAY,12,3.30885317420295e-08,3.30885317420295e-08,1.3864939286799368e-07
586,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,12,0.00020787811694114274,0.00020787811694114274,0.0004972554691333825
587,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,12,0.013663142638011409,0.013663142638011409,0.015940333077679978
626,KEGG_MM_TNF_SIGNALING_PATHWAY,12,0.007675818046067041,0.007675818046067041,0.01162963707315191
651,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,13,0.03542752318157548,0.03542752318157548,0.044774042593369714
654,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,13,0.0008240950955263853,0.0008240950955263853,0.001088745971119716
656,KEGG_MM_ARGININE_BIOSYNTHESIS,13,0.002624955077641983,0.002624955077641983,0.004083263454109752
664,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,13,0.00023423965459971836,0.00023423965459971836,0.0008981673380193023
699,KEGG_MM_HIF-1_SIGNALING_PATHWAY,13,0.00019136505344081743,0.00019136505344081743,0.00022767146674184207
705,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,13,0.0010944969509106707,0.0010944969509106707,0.006235525215598331
715,KEGG_MM_NF-KAPPA_B_SIGNALING_PATHWAY,13,0.004480011563400488,0.004480011563400488,0.008900881059957405
725,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,13,0.009477215584199495,0.009477215584199495,0.018112012005359036
743,KEGG_MM_RAP1_SIGNALING_PATHWAY,13,0.0007975441089066028,0.0007975441089066028,0.001602185384522052
750,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,13,0.007625355957150727,0.007625355957150727,0.009484430343398218
755,KEGG_MM_TNF_SIGNALING_PATHWAY,13,0.030769276792623975,0.030769276792623975,0.046039199575376055
780,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,2,5.187705966502338e-05,5.187705966502338e-05,0.00029648724606022857
781,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,2,3.954358393379786e-11,3.954358393379786e-11,1.4515388736674581e-10
787,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,2,0.0020722462915259273,0.0020722462915259273,0.003187799661410413
788,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,2,3.7005446073777427e-10,3.7005446073777427e-10,1.9890427264655366e-09
789,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,2,1.615150411323599e-05,1.615150411323599e-05,0.00025813819848233803
790,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,2,0.003439032617816872,0.003439032617816872,0.005149994119218302
795,KEGG_MM_CARBON_METABOLISM,2,4.095362301214186e-05,4.095362301214186e-05,0.00044288768359238446
799,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),2,1.4885940002408823e-07,1.4885940002408823e-07,1.1688698975804493e-06
801,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,2,0.0008542898862199736,0.0008542898862199736,0.0010973311056282165
806,KEGG_MM_FATTY_ACID_DEGRADATION,2,0.00547829292430188,0.00547829292430188,0.006175903259231707
807,KEGG_MM_FATTY_ACID_METABOLISM,2,4.22820082652444e-05,4.22820082652444e-05,4.8699813091219e-05
809,KEGG_MM_FOXO_SIGNALING_PATHWAY,2,0.0025909818955150484,0.0025909818955150484,0.0037645320219631354
814,KEGG_MM_GLYCEROLIPID_METABOLISM,2,0.01298262877218799,0.01298262877218799,0.022415513922152495
825,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,2,0.005145440302890987,0.005145440302890987,0.04942907014372937
826,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,2,0.010036316301107531,0.010036316301107531,0.0200061669313468
838,KEGG_MM_LYSINE_DEGRADATION,2,0.0008380105870701034,0.0008380105870701034,0.0011353691824820757
840,KEGG_MM_METABOLIC_PATHWAYS,2,1.836920636809236e-16,1.836920636809236e-16,2.2879163241913657e-15
843,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,2,0.00032368102944003475,0.00032368102944003475,0.0016513218620584824
849,KEGG_MM_NUCLEOTIDE_METABOLISM,2,0.0015356263287834729,0.0015356263287834729,0.03224815290445293
852,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,2,0.007049916805457209,0.007049916805457209,0.013221339304938443
857,KEGG_MM_PATHWAYS_OF_NEURODEGENERATION_MULTIPLE_DISEASES,2,2.5800246057253893e-07,2.5800246057253893e-07,4.23593130721823e-06
864,KEGG_MM_PORPHYRIN_METABOLISM,2,0.0006660201943271111,0.0006660201943271111,0.010739575633524666
869,KEGG_MM_PYRIMIDINE_METABOLISM,2,0.00019655949030602813,0.00019655949030602813,0.00037016312772960046
871,KEGG_MM_RNA_DEGRADATION,2,2.644297653895387e-10,2.644297653895387e-10,4.446556390069897e-10
886,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,2,2.813541924429034e-06,2.813541924429034e-06,1.5731444939686795e-05
893,KEGG_MM_UBIQUINONE_AND_OTHER_TERPENOID-QUINONE_BIOSYNTHESIS,2,0.0004380394641265473,0.0004380394641265473,0.0009950934241667224
895,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,2,0.003978356338522475,0.003978356338522475,0.012324033528939264
896,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,2,0.01155829992181149,0.01155829992181149,0.03129578659488988
902,KEGG_MM_MTOR_SIGNALING_PATHWAY,2,0.00028361745606332275,0.00028361745606332275,0.0003311009215580872
909,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,3,0.012142450193395016,0.012142450193395016,0.01705230563706952
912,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,3,8.843915658149312e-06,8.843915658149312e-06,9.507209332510512e-05
922,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,3,0.004644700794142034,0.004644700794142034,0.007973697370932047
983,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,3,0.042048824810606095,0.042048824810606095,0.04937592822363759
1001,KEGG_MM_RAP1_SIGNALING_PATHWAY,3,0.014009326773194025,0.014009326773194025,0.016375950907694763
1010,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,3,0.02764927380924639,0.02764927380924639,0.04082958994235403
1033,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,4,0.008768432814329008,0.008768432814329008,0.017873351763745136
1040,KEGG_MM_APELIN_SIGNALING_PATHWAY,4,0.0017918786213949609,0.0017918786213949609,0.004148888192614487
1041,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,4,0.0015468085571262392,0.0015468085571262392,0.0018586402223353215
1071,KEGG_MM_GLUTATHIONE_METABOLISM,4,0.021967724337945208,0.021967724337945208,0.022114665637864572
1086,KEGG_MM_HIF-1_SIGNALING_PATHWAY,4,0.0364891066030276,0.0364891066030276,0.03665146080370848
1092,KEGG_MM_JAK-STAT_SIGNALING_PATHWAY,4,0.03196116944598212,0.03196116944598212,0.041888150957506316
1099,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,4,0.0018671994161618534,0.0018671994161618534,0.002098420750210521
1106,KEGG_MM_NITROGEN_METABOLISM,4,0.033134967777188815,0.033134967777188815,0.03497472343986148
1112,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,4,0.024525644934885907,0.024525644934885907,0.027341552316298735
1143,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,4,0.0018419705270318397,0.0018419705270318397,0.002081726390375158
1147,KEGG_MM_THYROID_HORMONE_SYNTHESIS,4,0.02321170735021873,0.02321170735021873,0.026183849765455982
1159,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,4,0.004539677485621562,0.004539677485621562,0.004880153297043179
1161,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,5,0.0016827116172062884,0.0016827116172062884,0.0018067640788790467
1162,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,5,0.03612052629788005,0.03612052629788005,0.03876035085797466
1163,KEGG_MM_AMPK_SIGNALING_PATHWAY,5,0.0011386153761573459,0.0011386153761573459,0.0012211041385630445
1164,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,5,0.002809656324501312,0.002809656324501312,0.0030114179952815245
1168,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,5,0.00018990205509736326,0.00018990205509736326,0.0002030569043847472
1174,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,5,0.0007191337153147708,0.0007191337153147708,0.0007662274276451186
1175,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,5,0.001235693857143187,0.001235693857143187,0.0013158390955192193
1177,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,5,0.00024700808172122446,0.00024700808172122446,0.0002627188431027864
1179,KEGG_MM_BUTANOATE_METABOLISM,5,0.003284480694315784,0.003284480694315784,0.0037566637960318593
1182,KEGG_MM_CARBON_METABOLISM,5,0.02534045020084769,0.02534045020084769,0.027939470734267967
1183,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,5,0.001127344616077674,0.001127344616077674,0.0012422113341282975
1186,KEGG_MM_CITRATE_CYCLE_(TCA_CYCLE),5,0.0010269706295066745,0.0010269706295066745,0.0011295426046827371
1192,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,5,0.01207213490502842,0.01207213490502842,0.013229536188398863
1194,KEGG_MM_FATTY_ACID_METABOLISM,5,7.672957270294542e-06,7.672957270294542e-06,8.403493529503906e-06
1196,KEGG_MM_FOXO_SIGNALING_PATHWAY,5,2.0064627724253893e-05,2.0064627724253893e-05,2.192178927404872e-05
1202,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,5,0.00040546248631729393,0.00040546248631729393,0.0004411236447524295
1203,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,5,0.030237528572572128,0.030237528572572128,0.032877168333573306
1212,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,5,0.046093372560030925,0.046093372560030925,0.04711071355032023
1216,KEGG_MM_HIPPO_SIGNALING_PATHWAY,5,0.00067949976529833,0.00067949976529833,0.026110139917633703
1218,KEGG_MM_IL-17_SIGNALING_PATHWAY,5,0.04787757184206228,0.04787757184206228,0.049045317496746725
1224,KEGG_MM_LONGEVITY_REGULATING_PATHWAY,5,0.011935611790508498,0.011935611790508498,0.012240610388221662
1225,KEGG_MM_LYSINE_DEGRADATION,5,0.005020818651747719,0.005020818651747719,0.005333881461797871
1227,KEGG_MM_METABOLIC_PATHWAYS,5,0.006268120342192389,0.006268120342192389,0.006431946214772418
1230,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,5,0.013389474712863343,0.013389474712863343,0.016056700751282335
1236,KEGG_MM_NUCLEOTIDE_METABOLISM,5,0.006246407896782712,0.006246407896782712,0.006377056337812085
1238,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,5,0.0047813308572347306,0.0047813308572347306,0.004845725885614997
1253,KEGG_MM_PROLACTIN_SIGNALING_PATHWAY,5,0.0030778906698706253,0.0030778906698706253,0.003931167291220897
1256,KEGG_MM_PYRIMIDINE_METABOLISM,5,0.016175242224763204,0.016175242224763204,0.016467016605367726
1258,KEGG_MM_RNA_DEGRADATION,5,1.601004417064411e-05,1.601004417064411e-05,2.019143838839613e-05
1267,KEGG_MM_STEROID_BIOSYNTHESIS,5,1.920983957017879e-05,1.920983957017879e-05,2.2267631748230354e-05
1271,KEGG_MM_TNF_SIGNALING_PATHWAY,5,0.008630987895789023,0.008630987895789023,0.009985627251630349
1273,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,5,6.609581284792516e-07,6.609581284792516e-07,7.63229143243944e-07
1275,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,5,0.022145140375117205,0.022145140375117205,0.025539031620345896
1291,KEGG_MM_AGE-RAGE_SIGNALING_PATHWAY_IN_DIABETIC_COMPLICATIONS,6,0.004113813419059472,0.004113813419059472,0.004233360133801371
1296,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,6,0.0016485125869243676,0.0016485125869243676,0.0017002933934811009
1298,KEGG_MM_APELIN_SIGNALING_PATHWAY,6,0.0072992238922601265,0.0072992238922601265,0.00753279905681245
1300,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,6,0.029836203236319695,0.029836203236319695,0.030808566635101984
1301,KEGG_MM_ARGININE_BIOSYNTHESIS,6,0.02925241357104917,0.02925241357104917,0.030223031412651487
1303,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,6,0.002853145526150578,0.002853145526150578,0.003372238756693681
1305,KEGG_MM_BIOSYNTHESIS_OF_NUCLEOTIDE_SUGARS,6,0.002184214978623456,0.002184214978623456,0.0025400465237565752
1309,KEGG_MM_C-TYPE_LECTIN_RECEPTOR_SIGNALING_PATHWAY,6,0.044832858952966924,0.044832858952966924,0.04647999039555583
1311,KEGG_MM_CARBON_METABOLISM,6,4.373742241540762e-05,4.373742241540762e-05,4.5396428093233426e-05
1312,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,6,6.265776379692832e-06,6.265776379692832e-06,6.50718352025604e-06
1325,KEGG_MM_FOXO_SIGNALING_PATHWAY,6,5.59625393583892e-05,5.59625393583892e-05,0.00016541464170417494
1326,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,6,0.00016440947253834018,0.00016440947253834018,0.0004851691297454941
1327,KEGG_MM_GALACTOSE_METABOLISM,6,1.1760319214631735e-05,1.1760319214631735e-05,3.4647857262030855e-05
1329,KEGG_MM_GLUTATHIONE_METABOLISM,6,0.001687404664231673,0.001687404664231673,0.004947163674679223
1333,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,6,4.3607215759285754e-05,4.3607215759285754e-05,0.0001270235994536614
1344,KEGG_MM_HIF-1_SIGNALING_PATHWAY,6,2.3293434823772405e-11,2.3293434823772405e-11,6.656320141096988e-11
1356,KEGG_MM_METABOLIC_PATHWAYS,6,2.724653414778203e-06,2.724653414778203e-06,8.484007012223164e-06
1357,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,6,0.010344458073112711,0.010344458073112711,0.03215506244413349
1370,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,6,0.0034813176523506364,0.0034813176523506364,0.010566822991840755
1372,KEGG_MM_PARATHYROID_HORMONE_SYNTHESIS_SECRETION_AND_ACTION,6,0.010176095866691073,0.010176095866691073,0.030732490192715848
1375,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,6,0.002663033805665877,0.002663033805665877,0.008002394431002618
1386,KEGG_MM_PYRUVATE_METABOLISM,6,0.0037852647195637875,0.0037852647195637875,0.01942098887367102
1388,KEGG_MM_RAP1_SIGNALING_PATHWAY,6,0.012945354482196974,0.012945354482196974,0.033021624568993976
1395,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,6,0.002663033805665877,0.002663033805665877,0.006726488186059543
1404,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,6,0.004134797566393035,0.004134797566393035,0.02215858873859294
1418,KEGG_MM_MTOR_SIGNALING_PATHWAY,6,0.0012068378100743486,0.0012068378100743486,0.005859002916651273
1422,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,7,0.009006025659514034,0.009006025659514034,0.024718666171857667
1432,KEGG_MM_BIOSYNTHESIS_OF_AMINO_ACIDS,7,0.0025410590795196613,0.0025410590795196613,0.00677865981922084
1433,KEGG_MM_BIOSYNTHESIS_OF_COFACTORS,7,0.00033612397998239153,0.00033612397998239153,0.0008953390971212376
1435,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,7,8.547215630655029e-07,8.547215630655029e-07,2.270039916023968e-06
1441,KEGG_MM_CENTRAL_CARBON_METABOLISM_IN_CANCER,7,0.0034310466131051917,0.0034310466131051917,0.010814084089472908
1449,KEGG_MM_ETHER_LIPID_METABOLISM,7,0.010001815412607045,0.010001815412607045,0.038027955021406996
1452,KEGG_MM_FATTY_ACID_METABOLISM,7,7.722028262006035e-06,7.722028262006035e-06,2.917569673887636e-05
1459,KEGG_MM_GLYCEROLIPID_METABOLISM,7,0.00022358087857358535,0.00022358087857358535,0.0008240552381712146
1460,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,7,2.601051577289014e-10,2.601051577289014e-10,9.567208041922523e-10
1470,KEGG_MM_GLYCOSYLPHOSPHATIDYLINOSITOL_(GPI)-ANCHOR_BIOSYNTHESIS,7,1.1986750155040543e-05,1.1986750155040543e-05,4.6655324956903494e-05
1484,KEGG_MM_MANNOSE_TYPE_O-GLYCAN_BIOSYNTHESIS,7,0.011781446917736681,0.011781446917736681,0.0486894579712413
1485,KEGG_MM_METABOLIC_PATHWAYS,7,4.9008740882476024e-11,4.9008740882476024e-11,2.0207713706336005e-10
1488,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,7,2.024087813034192e-08,2.024087813034192e-08,8.233113942206646e-08
1494,KEGG_MM_NUCLEOTIDE_METABOLISM,7,0.004519188465100335,0.004519188465100335,0.01805675745126373
1496,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,7,2.992548276588256e-05,2.992548276588256e-05,0.00013086058565419832
1508,KEGG_MM_PHOSPHONATE_AND_PHOSPHINATE_METABOLISM,7,0.014066486226693325,0.014066486226693325,0.04618922568256026
1525,KEGG_MM_STEROID_BIOSYNTHESIS,7,6.183822854919288e-09,6.183822854919288e-09,1.9696620945298473e-08
1531,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,7,1.4933067814826128e-07,1.4933067814826128e-07,4.957558910583821e-07
1541,KEGG_MM_VARIOUS_TYPES_OF_N-GLYCAN_BIOSYNTHESIS,7,2.517575901981057e-07,2.517575901981057e-07,1.148167191661058e-06
1553,KEGG_MM_ALDOSTERONE_SYNTHESIS_AND_SECRETION,8,0.010591282279949281,0.010591282279949281,0.03595461616088046
1591,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,8,0.022675442823936912,0.022675442823936912,0.03784828996305921
1662,KEGG_MM_THYROID_HORMONE_SIGNALING_PATHWAY,8,0.007963149360189966,0.007963149360189966,0.01284057834330632
1663,KEGG_MM_THYROID_HORMONE_SYNTHESIS,8,0.027134240918762972,0.027134240918762972,0.04367597067672542
1674,KEGG_MM_CAMP_SIGNALING_PATHWAY,8,0.009417069223607862,0.009417069223607862,0.014853473378022532
1675,KEGG_MM_CGMP-PKG_SIGNALING_PATHWAY,8,0.0009381565103614799,0.0009381565103614799,0.0014784560713026463
